Frame Number,Vehicle,License Plate,Average Score
793,motorcycle_85.0,29H1-61888,0.903879185517629
793,motorcycle_87.0,29Y3-39268,0.8825883136855232
793,motorcycle_103.0,29D2-18311,0.9233715467982822
793,motorcycle_104.0,29E2-66470,0.9266656438509623
794,motorcycle_85.0,29H1-61888,0.8964977860450745
794,motorcycle_87.0,29Y3-39268,0.9086499412854513
794,motorcycle_103.0,29D2-18311,0.9093239704767863
794,motorcycle_104.0,29E2-66470,0.9139696293407016
795,motorcycle_85.0,29H1-61888,0.8874427874883016
795,motorcycle_87.0,29Y3-39268,0.8953909940189786
795,motorcycle_103.0,29D2-18311,0.9315642383363512
795,motorcycle_104.0,29E2-66470,0.9290855526924133
795,motorcycle_105.0,29K1-6074,0.508242417126894
796,motorcycle_85.0,29H1-61888,0.8928117487165663
796,motorcycle_87.0,29Y3-39268,0.8701186643706428
796,motorcycle_103.0,29D2-18311,0.9323221312628852
796,motorcycle_104.0,29E2-66470,0.9333238138092889
797,motorcycle_85.0,29H1-61888,0.8564684987068176
797,motorcycle_87.0,29Y3-39268,0.8846515980031755
797,motorcycle_103.0,29D2-18311,0.9228289723396301
797,motorcycle_104.0,29E2-66470,0.9288575516806709
797,motorcycle_105.0,29K1-80764,0.5956409672896067
798,motorcycle_85.0,29H1-61888,0.8625087738037109
798,motorcycle_87.0,29Y3-39268,0.8594891991880205
798,motorcycle_97.0,29K7-7307,0.7444458808749914
798,motorcycle_103.0,29D2-18311,0.9061011407110426
798,motorcycle_104.0,29E2-66470,0.9241388506359525
798,motorcycle_105.0,29K1-80764,0.5894938790135913
799,motorcycle_85.0,29H1-61888,0.8871080213122897
799,motorcycle_87.0,29Y3-39268,0.856197660168012
799,motorcycle_97.0,29K7-7307,0.7240381641313434
799,motorcycle_103.0,29D2-18311,0.8481887843873765
799,motorcycle_104.0,29E2-66470,0.9194214940071106
799,motorcycle_105.0,29K1-8074,0.6255145967006683
800,motorcycle_85.0,29H1-61888,0.8728738692071702
800,motorcycle_87.0,29Y3-39268,0.8515356712871127
800,motorcycle_103.0,29D2-18311,0.8857679830657111
800,motorcycle_105.0,29K1-0254,0.6365324668586254
801,motorcycle_85.0,29H1-61888,0.9090752071804471
801,motorcycle_87.0,29Y3-39268,0.8762078550126817
801,motorcycle_103.0,29D2-18311,0.8848557869593302
801,motorcycle_104.0,29E2-66470,0.9330499900711907
802,motorcycle_85.0,29H1-61888,0.9161516361766391
802,motorcycle_87.0,29Y3-39268,0.890856405099233
802,motorcycle_103.0,29D2-18311,0.8424073888195885
802,motorcycle_104.0,29E2-66470,0.9046960473060608
802,motorcycle_105.0,29K1-8074,0.6737730018794537
802,motorcycle_106.0,29B1-77983,0.8244668576452467
803,motorcycle_85.0,29H1-61888,0.9106360872586569
803,motorcycle_87.0,29Y3-39268,0.8841384847958883
803,motorcycle_103.0,29D2-18811,0.8584105736679501
803,motorcycle_104.0,29E2-66470,0.9249332944552103
803,motorcycle_105.0,29K1-8074,0.630836277268827
803,motorcycle_106.0,29B1-77983,0.9325406882498
804,motorcycle_85.0,29H1-61888,0.922739048798879
804,motorcycle_87.0,29Y3-39268,0.8721220228407118
804,motorcycle_103.0,29D2-18311,0.8858432836002774
804,motorcycle_104.0,29E2-66470,0.9126426378885905
804,motorcycle_105.0,29K1-80754,0.6577956494357851
804,motorcycle_106.0,29B1-77983,0.9371476438310411
805,motorcycle_85.0,29H1-61888,0.9204136596785651
805,motorcycle_87.0,29Y3-39268,0.8658573594358232
805,motorcycle_103.0,29D2-18311,0.8943465087148879
805,motorcycle_104.0,29E2-66470,0.9042127728462219
805,motorcycle_105.0,29K1-80754,0.6762929923004575
805,motorcycle_106.0,29B1-77983,0.9295745955573188
806,motorcycle_85.0,29H1-61888,0.9223749703831143
806,motorcycle_87.0,29Y3-39268,0.8586064974466959
806,motorcycle_103.0,29D2-18311,0.8876229855749342
806,motorcycle_104.0,29E2-66470,0.9238686097992791
806,motorcycle_105.0,29K1-80754,0.5980496787362628
806,motorcycle_106.0,29B1-77983,0.931492719385359
807,motorcycle_85.0,29H1-61888,0.9136816395653619
807,motorcycle_87.0,29Y3-39268,0.8714017768700918
807,motorcycle_97.0,29K7-7307,0.7289265291765332
807,motorcycle_103.0,29D2-18311,0.9127602510982089
807,motorcycle_104.0,29E2-66470,0.9180951648288302
807,motorcycle_105.0,29K1-80754,0.6093096666865878
807,motorcycle_106.0,29B1-77983,0.9070093697971768
808,motorcycle_85.0,29H1-61888,0.9171748028861152
808,motorcycle_87.0,29Y3-39268,0.8613762474722333
808,motorcycle_97.0,29K7-7307,0.7774982042610645
808,motorcycle_103.0,29D2-18311,0.9107344018088447
808,motorcycle_104.0,29E2-66470,0.9170339107513428
808,motorcycle_105.0,29K1-80764,0.6212386323346032
808,motorcycle_106.0,29B1-77909,0.8815203905105591
809,motorcycle_85.0,29H1-61888,0.9179599550035265
809,motorcycle_87.0,29Y3-39268,0.8570825987392001
809,motorcycle_97.0,29K7-7307,0.7841822430491447
809,motorcycle_103.0,29D2-18311,0.9196243551042345
809,motorcycle_104.0,29E2-66470,0.9109529190593295
809,truck_105.0,29K1-80764,0.6117748386330075
810,motorcycle_85.0,29H1-61888,0.9222186141543918
810,motorcycle_87.0,29Y3-39268,0.8845629228485955
810,motorcycle_97.0,29K7-7307,0.7625037264078856
810,motorcycle_103.0,29D2-18311,0.9079745213190714
810,motorcycle_104.0,29E2-66470,0.8783967826101515
810,motorcycle_105.0,29K1-80764,0.5611183245976766
810,motorcycle_106.0,29B1-77083,0.8580673436323801
811,motorcycle_85.0,29H1-61888,0.9100982083214654
811,motorcycle_87.0,29Y3-39268,0.8262783040603002
811,motorcycle_97.0,29K7-7307,0.7707586474716663
811,motorcycle_103.0,29D2-18311,0.8975895643234253
811,motorcycle_104.0,99B2-65670,0.6327249788575702
811,motorcycle_105.0,29K1-8607,0.4662617286667228
811,motorcycle_106.0,29B1-77983,0.838635567161772
812,motorcycle_85.0,29H1-61888,0.9032515154944526
812,motorcycle_87.0,29Y3-39268,0.8743732141123878
812,motorcycle_97.0,29K7-7307,0.7740534748882055
812,motorcycle_103.0,29D2-18311,0.894109222624037
812,motorcycle_104.0,29E2-66470,0.8783569600847032
812,motorcycle_106.0,29B1-77088,0.8772845599386427
813,motorcycle_85.0,29H1-61888,0.9191051986482408
813,motorcycle_87.0,29Y3-39268,0.8640383581320444
813,motorcycle_97.0,29K7-73027,0.6935697231027815
813,motorcycle_103.0,29D2-18311,0.9023875594139099
813,motorcycle_104.0,29E2-66470,0.9129516217443678
813,motorcycle_106.0,29B1-77088,0.9083532558547126
814,motorcycle_85.0,29H1-61888,0.8820754223399692
814,motorcycle_87.0,29Y3-39268,0.8587864173783196
814,motorcycle_103.0,29D2-18311,0.9149251182874044
814,motorcycle_104.0,29E2-66470,0.9204891853862338
814,motorcycle_106.0,29B1-77988,0.9022555748621622
815,motorcycle_85.0,29H1-61888,0.9144470890363058
815,motorcycle_87.0,29Y3-39268,0.8810271852546268
815,motorcycle_103.0,29D2-18311,0.8970132801267836
815,motorcycle_104.0,29E2-66470,0.9288083447350396
815,motorcycle_106.0,29B1-77988,0.9004586935043335
816,motorcycle_85.0,29H1-61888,0.8971725172466702
816,motorcycle_87.0,29Y3-39268,0.9106814596388075
816,motorcycle_97.0,29K7-73072,0.656533776058091
816,motorcycle_103.0,29D2-18311,0.9229934083090888
816,motorcycle_104.0,29E2-66470,0.9341873394118415
816,motorcycle_106.0,29B1-77988,0.9142739574114481
817,motorcycle_85.0,29H1-61888,0.9099500841564603
817,motorcycle_87.0,29Y3-39268,0.8678742580943637
817,motorcycle_103.0,29D2-18311,0.9298991627163358
817,motorcycle_104.0,29E2-66470,0.9292399618360732
817,motorcycle_106.0,29B1-77988,0.876319858762953
818,motorcycle_85.0,29H1-61888,0.926020708349016
818,motorcycle_87.0,29Y3-39268,0.8647021783722771
818,motorcycle_103.0,29D2-18311,0.9240866502126058
818,motorcycle_104.0,29E2-66470,0.9311919079886543
818,motorcycle_106.0,29B1-77988,0.8786346978611417
819,motorcycle_85.0,29H1-61888,0.9147313237190247
819,motorcycle_87.0,29Y3-39268,0.880459361606174
819,motorcycle_103.0,29D2-18311,0.9275785618358188
819,motorcycle_104.0,29E2-66470,0.9272123906347487
820,motorcycle_85.0,29H1-61888,0.9188237057791816
820,motorcycle_87.0,29Y3-39268,0.9068017469512092
820,motorcycle_103.0,29D2-18311,0.9270963602595859
820,motorcycle_104.0,29E2-66470,0.9090778099166023
820,motorcycle_106.0,29B1-77983,0.8946037557390001
820,bus_108.0,30DF-9605,0.5875704754143953
821,motorcycle_85.0,29H1-61888,0.9118371340963576
821,motorcycle_87.0,29Y3-39268,0.9121244218614366
821,motorcycle_97.0,29K7-7307,0.7700020894408226
821,motorcycle_103.0,29D2-18311,0.9229739507039388
821,motorcycle_104.0,29E2-66470,0.927182118097941
821,motorcycle_106.0,29B1-77983,0.9301789402961731
822,motorcycle_85.0,29H1-61888,0.918349391884274
822,motorcycle_87.0,29Y3-39268,0.8736842042869992
822,motorcycle_97.0,29K7-7307,0.77330257371068
822,motorcycle_103.0,29D2-18311,0.9254862798584832
822,motorcycle_104.0,29E2-66470,0.9222323165999519
822,motorcycle_106.0,29B1-77983,0.9246977302763197
823,motorcycle_85.0,29H1-61888,0.9131356742646959
823,motorcycle_87.0,29Y3-39268,0.9120758175849915
823,motorcycle_103.0,29D2-18311,0.9226876166131761
823,motorcycle_104.0,29E2-86470,0.8955050309499105
823,motorcycle_106.0,29B1-77983,0.9290007551511129
823,bus_108.0,30F-96054,0.6602956177666783
824,motorcycle_85.0,29H1-61888,0.9312524000803629
824,motorcycle_87.0,29Y3-39268,0.9148144589530097
824,motorcycle_103.0,29D2-18311,0.9250393576092191
824,motorcycle_104.0,29E2-86470,0.8821751541561551
824,motorcycle_106.0,29B1-77983,0.9276243117120531
824,bus_108.0,30F-96054,0.7670174278318882
825,motorcycle_85.0,29H1-61888,0.9290596577856276
825,motorcycle_87.0,29Y3-39268,0.9052518407503763
825,motorcycle_97.0,29K7-7307,0.7457797713577747
825,motorcycle_103.0,29D2-18311,0.9153409798940023
825,motorcycle_104.0,29E2-66470,0.9264067080285814
825,motorcycle_106.0,29B1-77983,0.9192944102817111
825,bus_108.0,30F-96054,0.7913882061839104
826,motorcycle_85.0,29H1-61888,0.9231439431508383
826,motorcycle_87.0,29Y3-39268,0.9271129303508334
826,motorcycle_103.0,29D2-18311,0.9166525734795464
826,motorcycle_104.0,29E2-66470,0.9283516671922472
826,motorcycle_106.0,29B1-77983,0.9060979088147482
827,motorcycle_85.0,29H1-61888,0.9237437778049045
827,motorcycle_87.0,29Y3-39268,0.8818012442853715
827,motorcycle_103.0,29D2-18311,0.931812047958374
827,motorcycle_104.0,29E2-66470,0.9149145483970642
827,motorcycle_106.0,29B1-77983,0.9080531597137451
828,motorcycle_85.0,29H1-61888,0.9230637351671854
828,motorcycle_87.0,29Y3-39268,0.9070643583933512
828,motorcycle_103.0,29D2-18311,0.9218736688296
828,motorcycle_104.0,29E2-86470,0.9043679436047872
828,motorcycle_106.0,29B1-77983,0.9364380107985603
829,motorcycle_85.0,29H1-61888,0.9125640326076083
829,motorcycle_87.0,29Y3-39268,0.9007621341281467
829,motorcycle_103.0,29D2-18311,0.9312865800327725
829,motorcycle_104.0,29E2-66470,0.8894950615035163
829,motorcycle_106.0,29B1-77983,0.9341594510608249
830,motorcycle_85.0,29H1-61888,0.9045946796735128
830,motorcycle_87.0,29Y3-39268,0.8772128555509779
830,motorcycle_103.0,29D2-18311,0.9243851568963792
830,motorcycle_104.0,39E2-66470,0.8554816378487481
830,motorcycle_106.0,29B1-77983,0.9396663705507914
831,motorcycle_85.0,29H1-61888,0.9109668533007304
831,motorcycle_87.0,29Y3-39268,0.8871035046047635
831,motorcycle_103.0,29D2-18311,0.9216307799021403
831,motorcycle_104.0,29E2-66470,0.814886083205541
831,motorcycle_106.0,29B1-77983,0.9389263391494751
832,motorcycle_85.0,29H1-61888,0.8954460488425361
832,motorcycle_87.0,29Y3-39268,0.8912855717870924
832,motorcycle_103.0,29D2-18311,0.9131970273123847
832,motorcycle_104.0,39E2-6470,0.8348052725195885
832,motorcycle_106.0,29B1-77983,0.9395298295550876
833,motorcycle_85.0,29H1-61888,0.915580133597056
833,motorcycle_87.0,29Y3-39268,0.8931251366933187
833,motorcycle_103.0,29D2-18311,0.918812076250712
833,motorcycle_104.0,29E2-66470,0.8587215277883742
833,motorcycle_106.0,29B1-77983,0.9401961631245084
834,motorcycle_85.0,29H1-61888,0.9045231342315674
834,motorcycle_87.0,29Y3-39268,0.8757135735617744
834,motorcycle_97.0,29K7-7307,0.7378330733627081
834,motorcycle_103.0,29D2-18311,0.9180276725027297
834,motorcycle_104.0,29E2-6470,0.8014950715005398
834,motorcycle_106.0,29B1-77983,0.9388735824161105
834,motorcycle_105.0,23K1-8075,0.5051824990659952
835,motorcycle_85.0,29H1-61888,0.9185273316171434
835,motorcycle_87.0,29Y3-39268,0.8879600763320923
835,motorcycle_97.0,29P7-73072,0.6650937431388431
835,motorcycle_103.0,29D2-18311,0.9085263676113553
835,motorcycle_104.0,29E2-86470,0.8458133273654513
835,motorcycle_106.0,29B1-77983,0.9389828575981988
836,motorcycle_85.0,29H1-61888,0.9234058525827196
836,motorcycle_87.0,29Y3-39268,0.9158004919687907
836,motorcycle_103.0,29D2-18311,0.9336998727586534
836,motorcycle_104.0,29E2-66470,0.8228523366981082
836,motorcycle_106.0,29B1-77983,0.9371214244100783
837,motorcycle_85.0,29H1-61888,0.9190862311257256
837,motorcycle_87.0,29Y3-39268,0.8946602278285556
837,motorcycle_97.0,29K7-7307,0.7136282306164503
837,motorcycle_103.0,29D2-18311,0.9209921757380167
837,motorcycle_104.0,19E2-66470,0.8069811529583402
837,motorcycle_106.0,29B1-77983,0.9378645353847079
838,motorcycle_85.0,29H1-61888,0.9201359748840332
838,motorcycle_87.0,29Y3-39268,0.9113696614901224
838,motorcycle_97.0,29K7-7307,0.7333317641168833
838,motorcycle_103.0,29D2-18311,0.9305746025509305
838,motorcycle_104.0,29E2-6470,0.8169931285083294
838,motorcycle_106.0,29B1-77983,0.9268098473548889
839,motorcycle_85.0,29H1-61888,0.9185642070240445
839,motorcycle_87.0,29Y3-39268,0.9148718383577135
839,motorcycle_97.0,29K7-7307,0.7157472502440214
839,motorcycle_103.0,29D2-18311,0.9236798418892754
839,motorcycle_104.0,29E2-6470,0.8793914541602135
839,motorcycle_106.0,29B1-77983,0.9335934122403463
840,motorcycle_85.0,29H1-61888,0.9011973341306051
840,motorcycle_87.0,29Y3-39268,0.9200876884990268
840,motorcycle_104.0,29E2-6470,0.9084013029932976
840,motorcycle_106.0,29B1-77983,0.9390872518221537
840,motorcycle_105.0,23K1-30754,0.4052717313170433
841,motorcycle_85.0,29H1-61888,0.9204548067516751
841,motorcycle_87.0,29Y3-39268,0.9175515307320489
841,motorcycle_103.0,29D2-18311,0.9134173393249512
841,motorcycle_104.0,79E2-6470,0.8553633987903595
841,motorcycle_106.0,29B1-77983,0.9237895607948303
842,motorcycle_85.0,29H1-61888,0.9036541779836019
842,motorcycle_87.0,29Y3-39268,0.9092227088080512
842,motorcycle_103.0,29D2-18311,0.91616776254442
842,motorcycle_104.0,79E2-6470,0.851809523999691
842,motorcycle_106.0,29B1-77983,0.9284079339769151
842,motorcycle_105.0,29K1-36754,0.5290609515375562
843,motorcycle_85.0,29H1-61888,0.8991181916660733
843,motorcycle_87.0,29Y3-39268,0.9041020274162292
843,motorcycle_103.0,29D2-18311,0.9095554285579257
843,motorcycle_106.0,29B1-77983,0.8606127997239431
844,motorcycle_85.0,29H1-61888,0.8894257545471191
844,motorcycle_87.0,29Y3-39268,0.9208967685699463
844,motorcycle_103.0,29D2-18311,0.9004544880655077
844,motorcycle_106.0,29B1-77983,0.8429323434829712
845,motorcycle_85.0,29H1-61888,0.8731825219260322
845,motorcycle_87.0,29Y3-39268,0.886704703172048
845,motorcycle_103.0,29D2-18311,0.8869549367162917
845,motorcycle_104.0,18E2-35470,0.6841384834713407
845,motorcycle_106.0,29B1-77983,0.849053810040156
846,motorcycle_85.0,29H1-61888,0.8892179595099555
846,motorcycle_87.0,29Y3-39268,0.9076533450020684
846,motorcycle_97.0,29P7-7307,0.7453196179121733
846,motorcycle_103.0,29D2-18311,0.9181220399008857
846,motorcycle_106.0,29B1-77983,0.8325449294514127
846,motorcycle_105.0,29K1-06754,0.4958303322394689
847,motorcycle_85.0,29H1-61888,0.8890730010138618
847,motorcycle_87.0,29Y3-39268,0.9181685513920255
847,motorcycle_103.0,29D2-18311,0.924612197611067
847,motorcycle_106.0,29B1-77983,0.9103474418322245
848,motorcycle_85.0,29H1-61888,0.8973455362849765
848,motorcycle_87.0,29Y3-39268,0.9157465166515775
848,motorcycle_103.0,29D2-18311,0.9141976104842292
848,motorcycle_104.0,18E2-5470,0.6211546789854765
849,motorcycle_85.0,29H1-61888,0.899957557519277
849,motorcycle_87.0,29Y3-39268,0.9185363981458876
849,motorcycle_103.0,29D2-18311,0.9248665438758003
849,motorcycle_104.0,18E2-6640,0.4687405554577708
849,motorcycle_106.0,29B1-77983,0.8662906090418497
850,motorcycle_85.0,29H1-61888,0.895427856180403
850,motorcycle_87.0,29Y3-39268,0.9186896218193902
850,motorcycle_103.0,29D2-18311,0.9271162947018942
850,motorcycle_106.0,29B1-77983,0.8816372553507487
850,motorcycle_105.0,29K1-80754,0.5246296558115218
851,motorcycle_85.0,29H1-61888,0.9159244961208768
851,motorcycle_87.0,29Y3-39268,0.924476855330997
851,motorcycle_103.0,29D2-18311,0.933824360370636
851,motorcycle_106.0,29B1-77983,0.874875565369924
852,motorcycle_85.0,29H1-61888,0.9229390488730537
852,motorcycle_87.0,29Y3-39268,0.92278653383255
852,motorcycle_103.0,29D2-18311,0.9253391358587477
852,motorcycle_105.0,29K1-8064,0.5464525604620576
853,motorcycle_85.0,29H1-61888,0.919127795431349
853,motorcycle_87.0,29Y3-39268,0.926445311970181
853,motorcycle_103.0,29D2-18311,0.919860753748152
853,motorcycle_105.0,29K1-1064,0.471440757624805
854,motorcycle_85.0,29H1-61888,0.9207807381947836
854,motorcycle_87.0,29Y3-39268,0.926863451798757
854,motorcycle_103.0,29D2-18311,0.9196077320310805
855,motorcycle_85.0,29H1-61888,0.905569420920478
855,motorcycle_87.0,29Y3-39268,0.9184561173121134
855,motorcycle_103.0,29D2-18311,0.8956473271052042
855,motorcycle_106.0,29B1-77983,0.857559515370263
856,motorcycle_85.0,29H1-61888,0.9099600977367825
856,motorcycle_87.0,29Y3-39268,0.9143973390261332
856,motorcycle_104.0,19E2-6470,0.6970225367695093
856,motorcycle_106.0,29B1-77983,0.8725087443987528
857,motorcycle_85.0,29H1-61888,0.9127342899640402
857,motorcycle_87.0,29Y3-39268,0.9187703265084161
857,motorcycle_103.0,29D2-18311,0.9282638761732314
857,motorcycle_104.0,19L2-6470,0.5907467287033796
857,motorcycle_106.0,29B1-77983,0.8567379282580482
857,motorcycle_105.0,29K1-10744,0.4521135050389502
858,motorcycle_85.0,29H1-61888,0.924071815278795
858,motorcycle_87.0,29Y3-39268,0.9198943906360202
858,motorcycle_103.0,29D2-18311,0.8892803390820821
858,motorcycle_104.0,18E2-6470,0.66495680809021
858,motorcycle_106.0,29B1-77983,0.8782659106784396
858,motorcycle_105.0,29K1-16074,0.5242545853058497
859,motorcycle_85.0,29H1-61888,0.9227271477381388
859,motorcycle_87.0,29Y3-39268,0.9063683483335707
859,motorcycle_103.0,29D2-18311,0.9216325283050537
859,motorcycle_104.0,16F2-6470,0.5327639812603593
859,motorcycle_106.0,29B1-77983,0.8864141901334127
860,motorcycle_85.0,29H1-61888,0.910234358575609
860,motorcycle_87.0,29Y3-39268,0.9020061691602071
860,motorcycle_105.0,29K1-10674,0.5098167194260491
861,motorcycle_85.0,29H1-61888,0.9207836588223776
861,motorcycle_87.0,29Y3-39268,0.8904059794214036
861,motorcycle_103.0,29D2-18311,0.9357046617401971
861,motorcycle_104.0,19E2-6470,0.6099240183830261
861,motorcycle_106.0,29B1-77983,0.8986834287643433
861,motorcycle_105.0,28K1-16074,0.474944026933776
862,motorcycle_85.0,29H1-61888,0.9187436766094632
862,motorcycle_87.0,29Y3-39268,0.8988537589708964
862,motorcycle_103.0,29D2-18311,0.9355377422438728
862,motorcycle_104.0,19E2-6470,0.6239697709679604
862,motorcycle_106.0,29B1-77983,0.897087554136912
863,motorcycle_85.0,29H1-61888,0.8986645340919495
863,motorcycle_87.0,29Y3-39268,0.9119642443127103
863,motorcycle_103.0,29D2-18311,0.917989022201962
863,motorcycle_104.0,29E2-6470,0.6423252113163471
863,motorcycle_106.0,29B1-77983,0.8932090335422092
864,motorcycle_85.0,29H1-61888,0.8666401836607192
864,motorcycle_87.0,29Y3-39268,0.8970952497588264
864,motorcycle_103.0,29D2-18311,0.9287763039271036
864,motorcycle_104.0,29E2-6470,0.6636611893773079
864,motorcycle_106.0,29B1-27983,0.8730717764960395
864,motorcycle_105.0,29K1-86074,0.4908669094244639
865,motorcycle_85.0,29H1-61888,0.8822019100189209
865,motorcycle_87.0,29Y3-39268,0.8808563848336538
865,motorcycle_103.0,29D2-18311,0.9230722652541267
865,motorcycle_104.0,29E2-6470,0.5270918346941471
865,motorcycle_106.0,29B1-77983,0.8913463420338101
865,motorcycle_105.0,29K1-80674,0.496964693069458
866,motorcycle_85.0,29H1-61888,0.8940062390433418
866,motorcycle_87.0,29Y3-39268,0.8937663833300272
866,motorcycle_103.0,29D2-18311,0.9237856798701816
866,motorcycle_104.0,19E2-4547,0.6176307648420334
866,motorcycle_106.0,29B1-77983,0.8802484207683139
867,motorcycle_85.0,29H1-61888,0.8835177487797208
867,motorcycle_87.0,29Y3-39268,0.8728577494621277
867,motorcycle_103.0,29D2-18311,0.9205510748757256
867,motorcycle_104.0,29E2-6547,0.6004794538021088
867,motorcycle_106.0,29B1-77983,0.836642732222875
867,motorcycle_105.0,29K1-38874,0.45581646180815166
867,motorcycle_113.0,50H1-80126,0.4380951109859679
868,motorcycle_85.0,29H1-61888,0.9121363295449151
868,motorcycle_87.0,29Y3-39268,0.8784458173645867
868,motorcycle_103.0,29D2-1831,0.8642785176634789
868,motorcycle_106.0,29B1-27983,0.8801356620258756
869,motorcycle_85.0,29H1-61888,0.9031688239839342
869,motorcycle_87.0,29Y3-39268,0.8681081367863549
869,motorcycle_103.0,29D2-1831,0.9181600362062454
869,bus_108.0,30DM-9605,0.7108149658888578
869,motorcycle_105.0,29K1-80874,0.4868115848965115
870,motorcycle_85.0,29H1-61888,0.9178206324577332
870,motorcycle_87.0,29Y3-39268,0.8951497607760959
870,motorcycle_104.0,19E2-4647,0.5096386894583702
870,motorcycle_106.0,29B1-77983,0.9039672480689155
870,motorcycle_105.0,29K1-88074,0.509370376666387
870,motorcycle_113.0,20P1-81254,0.8103755977418687
871,motorcycle_85.0,29H1-61888,0.8991312583287557
871,motorcycle_87.0,29Y3-39268,0.8821541435188718
871,motorcycle_106.0,29B1-77983,0.9008832971254984
871,motorcycle_105.0,29K1-80674,0.5112379690011343
871,motorcycle_113.0,20P1-81256,0.7696600788169436
872,motorcycle_85.0,29H1-61888,0.8516313400533464
872,motorcycle_87.0,29Y3-39268,0.8642616073290507
872,motorcycle_106.0,29B1-77983,0.8946172528796725
872,motorcycle_113.0,29P1-8126,0.9120506420731544
872,motorcycle_114.0,29P1-8126,0.8917212411761284
873,motorcycle_85.0,29H1-61888,0.9055406848589579
873,motorcycle_87.0,29Y3-39268,0.8494586083624098
873,motorcycle_103.0,15P0-83152,0.6228378994597329
873,motorcycle_104.0,19L1-6407,0.5474755950272083
873,motorcycle_106.0,29B1-77983,0.8500953912734985
873,motorcycle_105.0,29K1-80764,0.509022636546029
873,motorcycle_113.0,29P1-81264,0.8201153377691904
873,motorcycle_114.0,29P1-81264,0.8224839237001207
874,motorcycle_85.0,29H1-61888,0.9100117948320177
874,motorcycle_87.0,29Y3-39268,0.8580425547228919
874,motorcycle_106.0,29B1-7983,0.8516642861068249
874,motorcycle_113.0,29P1-81264,0.8606737189822726
874,motorcycle_114.0,29P1-81264,0.8391993674967024
875,motorcycle_85.0,29H1-61888,0.8901323212517632
875,motorcycle_87.0,29Y3-39268,0.8288232584794363
875,motorcycle_103.0,29D2-18311,0.8984213206503127
875,motorcycle_106.0,29B1-77983,0.7837882505522834
875,bus_108.0,30DM-96054,0.7053263386090597
875,motorcycle_105.0,29L1-0675,0.32511589024215937
875,motorcycle_113.0,29P1-81264,0.8751737674077352
875,motorcycle_114.0,29P1-81264,0.8740124834908379
876,motorcycle_85.0,29H1-61888,0.9058484964900546
876,motorcycle_87.0,29Y3-39268,0.8336609287394418
876,motorcycle_103.0,29D2-1311,0.8347730301320553
876,motorcycle_106.0,29B1-77983,0.7332487520244386
876,bus_108.0,30F-96054,0.7787487301975489
876,motorcycle_113.0,29P1-81254,0.8341553277439542
877,motorcycle_85.0,29H1-61888,0.8966678844557868
877,motorcycle_87.0,29Y3-39268,0.8978079226281908
877,motorcycle_106.0,29B1-77983,0.7936461253298653
877,motorcycle_113.0,29P1-81254,0.8526582618554434
877,motorcycle_114.0,29P1-8125,0.9113159775733948
878,motorcycle_85.0,29H1-61888,0.8893860446082221
878,motorcycle_87.0,29Y3-39268,0.9133075541920133
878,motorcycle_106.0,29B1-07983,0.8075492746300168
878,motorcycle_105.0,29K1-1074,0.37359716556966305
878,motorcycle_113.0,29P1-81254,0.8398143715328641
878,motorcycle_114.0,29P1-81254,0.8489049871762594
879,motorcycle_85.0,29H1-61888,0.8626822895473905
879,motorcycle_87.0,29Y3-39268,0.9049631092283461
879,motorcycle_104.0,21L2-7307,0.47336409240961075
879,motorcycle_106.0,29B1-27983,0.8372819622357687
879,motorcycle_105.0,29K1-9074,0.32597590517252684
879,motorcycle_113.0,29P1-81254,0.9098535180091858
879,motorcycle_114.0,29P1-81254,0.9109284944004483
880,motorcycle_85.0,29H1-61888,0.8952245778507657
880,motorcycle_87.0,29Y3-39268,0.881364107131958
880,motorcycle_113.0,29P1-81254,0.874033510684967
880,motorcycle_114.0,29P1-81254,0.8761530783441331
881,motorcycle_85.0,29H1-61888,0.888222787115309
881,motorcycle_87.0,29Y3-39268,0.858359866672092
881,motorcycle_106.0,29B1-77983,0.8571612901157803
881,bus_108.0,30F-96054,0.7468967102468014
881,motorcycle_105.0,29K1-89074,0.4179844574795829
881,motorcycle_114.0,29P1-81254,0.9116878178384569
882,motorcycle_85.0,29H1-61888,0.9011383785141839
882,motorcycle_87.0,29Y3-39268,0.8903768724865384
882,motorcycle_106.0,29B1-77983,0.7784009542730119
882,bus_108.0,30F-96054,0.7323684208095074
882,motorcycle_105.0,29K1-19074,0.34734217988120186
882,motorcycle_114.0,29P1-81254,0.9036974642011855
883,motorcycle_85.0,29H1-61888,0.9098101788096957
883,motorcycle_87.0,29Y3-39268,0.8280024528503418
883,motorcycle_103.0,29D-18311,0.9021560922265053
883,motorcycle_104.0,29B2-6657,0.3819742640480399
883,motorcycle_106.0,29B1-77983,0.8725143671035767
883,bus_108.0,53DM-9605,0.5659195082262158
883,motorcycle_105.0,29K1-80974,0.43012798660331303
883,motorcycle_114.0,29P1-81254,0.9114915794796414
884,motorcycle_85.0,29H1-61888,0.8937045865588717
884,motorcycle_87.0,29Y3-39268,0.8543373081419203
884,motorcycle_103.0,29D2-18311,0.9308521019087898
884,motorcycle_106.0,29B1-77983,0.8441591196589999
884,bus_108.0,30F-96054,0.6935002878308296
884,motorcycle_105.0,29K1-19074,0.3979187541537815
884,motorcycle_114.0,29P1-81254,0.8805162376827664
885,motorcycle_85.0,29H1-61888,0.9116339153713651
